"shop_id","name","alias","province","city","city_pinyin","city_id","area","big_cate","big_cate_id","small_cate","small_cate_id","address","business_area","phone","hours","avg_price","stars","photos","description","tags","map_type","original_latitude","original_longitude","google_longitude","google_latitude","navigation","traffic","atmosphere","characteristics","payment","product_rating","environment_rating","service_rating","all_remarks","very_good_remarks","good_remarks","common_remarks","bad_remarks","very_bad_remarks","recommended_dishes","nearby_shops","is_chains","group_info","card_info"
"10004982","Yogo Juice","优果时光","辽宁","大连","dalian","19","甘井子区","美食","10","面包甜点","g117","高新园区黄浦路500号万达广场","高新园区","0411-39680004","每天 09:30 - 21:30","30","3.5","http://i3.dpfile.com/pc/a001efe5d3aba921c1334fbc6e5d26d8/45043508_m.jpg","","甜品饮品,高新园区,休闲小憩,有下午茶,可以刷卡,情侣约会,无线上网","7","38.86229","121.5322","121.5322","38.86229","大连餐厅>>甘井子区>>高新园区>>面包甜点>>甜品饮品>>Yogo Juice","","","","","7.1","7.4","7.3","31","6","7","6","1","1","多芒旋风,无敌草莓,抗氧化大王,香蕉耶耶,香草冰激凌,神奇麦青,奇维百香果,木瓜雪吻,天堂夏威夷,卡布奇诺,拿铁（热）,吮指花生,香蕉椰椰,黑巧摩卡（热）,黑巧摩卡（冰）,焦糖玛奇朵（冰）,焦糖玛奇朵（热）,拿铁（冰）,浓缩,榛果拿铁（ 冰）,榛果拿铁（热）,黑加仑冰激凌,可可冰激凌,芒果冰激凌,有机紫薯奶","","0","",""
"10004991","清浦烧烤","","辽宁","沈阳","shenyang","18","和平区","美食","10","烧烤","g508","市府大路126号(近朝鲜族礼仪宫)","西塔","024-23460330","","36","4.0","http://i2.dpfile.com/pc/a1b97bf318aeaf96e20eb4b83964195a/42819064_m.jpg","","烧烤,西塔,无线上网","7","41.80487","123.41445","123.41445","41.80487","沈阳餐厅>>和平区>>西塔>>烧烤>>清浦烧烤","","","","","7.8","7.8","7.8","22","9","3","2","1","0","风干肠,去骨牛排,大脸盆拌冷面","","0","￥119 - 价值192元！ 清浦烧烤4人套餐;￥35 - 价值50元！ 清浦烧烤价值50元代金券;￥75 - 价值100元！ 清浦烧烤价值100元代金券",""
"10005036","许留山(天一店)","","浙江","宁波","ningbo","11","海曙区","美食","10","面包甜点","g117","中山东路(都市厨房)","天一广场","0574-87229107","10:00-23:00","33","4.0","http://i3.dpfile.com/pc/cc1f3e131545ef6a566a69734a138928/42181682_m.jpg","","甜品,天一广场,是老字号,休闲小憩,情侣约会,有下午茶,朋友聚餐,可以刷卡,随便吃吃","7","29.86935","121.55487","121.55487","29.86935","宁波餐厅>>海曙区>>天一广场>>面包甜点>>甜品>>许留山(天一店)","","","下午茶","","8.2","8.3","8.2","87","25","21","16","7","2","多芒小丸子,芒果班戟,多芒小丸子和雪糍,多捞小丸子,紫薯西米捞,超多芒果水晶杯,嫩麦西米捞,多芒亮晶晶,杨枝甘露,芝麻糊捞杏仁露,什果燕窝杨枝金捞","","1","",""
"10005051","可百尼尼","Crêpanini","北京","北京","beijing","2","东城区","美食","10","小吃快餐","g112","南锣鼓巷33号(近南锣鼓巷北口)","地安门","","每天","21","3.0","http://i3.dpfile.com/pc/cb8fb5b5c5956247b4883e14010601e5/44405633_m.jpg","","西式简餐,三里屯","7","39.939","116.40311","116.40311","39.939","北京餐厅>>东城区>>地安门>>小吃快餐>>可百尼尼","","","","","6.8","6.9","6.9","27","5","11","5","3","1","马卡龙","","0","",""
"10005074","斗牛士牛排餐厅舟山店","","浙江","舟山","zhoushan","107","定海区","美食","10","西餐","g116","解放西路106号太平洋百货4楼","人民中路","0580-2932277","每天 11:00 - 22:00","89","3.0","http://i1.dpfile.com/pc/e52cec11e6ae6e32df1d95737504fa5e/28940373_m.jpg","","西餐,人民中路,中大街","7","30.01562","122.10382","122.10382","30.01562","舟山餐厅>>定海区>>人民中路>>西餐>>斗牛士牛排餐厅舟山店","","","","","6.9","6.7","6.7","10","1","0","0","0","0","沙朗牛排","","0","",""
"10005163","木槿花韩国料理","","江苏","苏州","suzhou","6","工业园区","美食","10","韩国料理","g114","独墅湖星月坊商业街(近湘膳独墅湖店 螺蛳饭店)","独墅湖大学城","0512-62388222","每天 09:30 - 21:30","59","4.0","http://i2.dpfile.com/pc/fb2baa557e0a3c0a7804c3126717ab6c/28537567_m.jpg","","韩国料理,独墅湖大学城,免费停车,无线上网","7","31.26021","120.72205","120.72205","31.26021","苏州餐厅>>工业园区>>独墅湖大学城>>韩国料理>>木槿花韩国料理","","","免费停车","","7.8","8.0","7.9","58","9","14","12","2","1","吾桑格,猪五花,牛肉蘑菇火锅,秋刀鱼,铁板豆腐","","0","￥78 - 价值100元！ 木槿花韩国料理代金券1张;￥105 - 价值179元！ 木槿花韩国料理双人套餐;￥225 - 价值327元！ 木槿花韩国料理4人套餐;￥325 - 价值505元！ 木槿花韩国料理6人套餐",""
"10005175","和米堂(天山店)","","上海","上海","shanghai","1","长宁区","美食","10","日本","g113","天山路900号汇金百货B1楼(近娄山关路)","天山","13371911972","每天 10: 00 -- 22: 00","15","4.5","http://i2.dpfile.com/pc/672602c350e8bf5d1be7d90e1524ee62/44017894_m.jpg","","寿司/简餐,饮品,天山,可送外卖,随便吃吃,休闲小憩,有下午茶,无线上网","7","31.21148","121.40502","121.40502","31.21148","上海餐厅>>长宁区>>天山>>日本>>寿司/简餐>>和米堂(天山店)","","","外送","","8.5","8.2","8.5","178","60","65","27","8","4","原味章鱼烧,鸡蛋色拉章鱼烧,芥末章鱼烧,培根芝士章鱼烧,大虾章鱼烧,德式香肠,鸡蛋沙拉,章鱼烧,芥末味","","1","￥18 - 价值30元！ 和米堂金枪鱼章鱼烧小丸子组合双人份套餐;￥9.9 - 价值16元！ 和米堂肉松章鱼烧;￥20 - 价值30元！ 和米堂全店通用代金券",""
"10005220","疯味派甜筒比萨(金安店)","","黑龙江","哈尔滨","haerbin","79","道里区","美食","10","西餐","g116","中央大街69号金安国际B1楼(近百联超市出口)","中央大街","15945682885","","14","3.0","http://i2.dpfile.com/pc/c3a69e00caf4dfc10e2908de41ef823e/36709105_m.jpg","","其他西餐,中央大街","7","45.77137","126.61988","126.61988","45.77137","哈尔滨餐厅>>道里区>>中央大街>>西餐>>其他西餐>>疯味派甜筒比萨(金安店)","","","","","6.5","6.8","7.1","19","4","2","6","5","1","没有","","1","￥9.9 - 价值15元！ 疯味派甜筒比萨7选1",""
"10005270","旺角站车仔面","","广东","广州","guangzhou","4","天河区","美食","10","小吃","g217","体育东路31号(近天河邮局公交站)","天河城/体育中心","","周一,周二,周三,周四,周五,周六 9: 00 -- 24: 00","17","3.0","http://i1.dpfile.com/pc/ef649c1642b55ee791951179fd0d3fa5/43462860_m.jpg","","粥粉面,天河城/体育中心,随便吃吃,无线上网","7","23.12966","113.32788","113.32788","23.12966","广州餐厅>>天河区>>天河城/体育中心>>小吃>>粥粉面>>旺角站车仔面","","","","","6.4","7.1","7.2","25","2","2","11","6","2","牛杂,牛筋,猪肠净食,牛腩,车仔面,上汤支竹","","0","",""
"10005369","汉烤客自助烤肉","","湖北","武汉","wuhan","16","洪山区","美食","10","自助餐","g111","纺织路1号华罗利广场1楼(近民族大道)","光谷/鲁巷","027-87598572","11:30-14:00 17:00-21:00","47","0.0","http://i2.dpfile.com/pc/84c1bcfae618ac5bfa33cedc2bca3d3a/28670383_m.jpg","","自助餐,光谷/鲁巷,无线上网,供应夜宵","7","30.48589","114.39907","114.39907","30.48589","武汉餐厅>>洪山区>>光谷/鲁巷>>自助餐>>汉烤客自助烤肉","","","","","","","","28","2","0","0","0","0","肥牛,鸡尾虾,培根,鸡杂,可乐","","0","",""
"10005370","5觉亚系概念连锁自助餐厅","","广东","广州","guangzhou","4","花都区","美食","10","自助餐","g111","花都区龙珠路39号来又来广场4楼4056铺(近大润发、广百新一城)","","020-89682628,89682188","10：00-------22：00","59","3.0","http://i1.dpfile.com/pc/bad36b60057192891da756e4a6118925/28049778_m.jpg","","自助餐,免费停车,朋友聚餐,无线上网,随便吃吃,休闲小憩,情侣约会","7","23.39721","113.232","113.232","23.39721","广州餐厅>>花都区>>自助餐>>自助餐>>5觉亚系概念连锁自助餐厅","","","","","5.8","6.4","6.4","23","1","1","1","0","1","火锅,水晶板烧,自助餐,烤羊排，牛排,奶茶，啤酒,甲鱼，黄鳝","","0","￥58 - 价值83元！ 5觉亚系概念连锁自助餐厅单人自助晚餐;￥38 - 价值63元！ 5觉亚系概念连锁自助餐厅下午场自助餐1位;￥48 - 价值73元！ 5觉亚系概念连锁自助餐厅单人自助午餐",""
"10005458","尚品签味","","四川","成都","chengdu","8","成华区","美食","10","火锅","g110","八里小区新风路(近加油站)","建设路","18200323336","每天 17:00 - 24:00","36","2.0","http://i2.dpfile.com/pc/ce737efa598527dd8a3442198bdadb74/28049374_m.jpg","","其他火锅,建设路,无线上网,有露天位,供应夜宵,随便吃吃","7","30.68579","104.11059","104.11059","30.68579","成都餐厅>>成华区>>建设路>>火锅>>其他火锅>>尚品签味","","","","","6.0","6.1","5.9","30","1","1","0","1","1","芒果类甜品,牛肉,冰淇淋球杯,芒果小丸子","","0","",""
"10005465","蠔太郎私房烧烤(凤城六路店)","","陕西","西安","xian","17","未央区","美食","10","烧烤/烤鱼","g508","凤城六路(近未央路)","未央路沿线","029-89290080","每天 18: 00 -- 3: 00","71","4.0","http://i1.dpfile.com/pc/f0bf114d010173c04a27582939cf0937/43197138_m.jpg","","烧烤/烤鱼,未央路沿线,朋友聚餐,供应夜宵","7","34.33352","108.94366","108.94366","34.33352","西安餐厅>>未央区>>未央路沿线>>烧烤/烤鱼>>蠔太郎私房烧烤(凤城六路店)","","","","","7.8","7.8","7.4","31","7","10","3","4","0","烤生蚝,锡纸金针菇,烤茄子,烤油饼,烤油馍,脑花,玉米,香辣蟹,烤金针菇,锡纸毛肚,锡纸鸭头,锡纸甲鱼,烤干鱿鱼,烤韭菜,锡纸翅中,鲜墨鱼大烤,粉丝,土豆片","","1","","小菜免费送"
"10005486","1788广场地下美食街","","上海","上海","shanghai","1","静安区","美食","10","小吃快餐","g112","南京西路1818号1788广场B1美食街内(近华山路)","静安寺","","","33","3.5","http://i2.dpfile.com/pc/05dcf2630facf0844dab75c9e1f50bb4/32021071_m.jpg","","小吃快餐,静安寺,无线上网","7","31.22222","121.44437","121.44437","31.22222","上海餐厅>>静安区>>静安寺>>小吃快餐>>1788广场地下美食街","","","","","7.2","7.7","7.5","55","1","28","18","4","1","冰淇淋,铁板豆芽牛肉饭,芒果优酪乳","","0","",""
"10005515","包旺锅贴(南京西路店)","","上海","上海","shanghai","1","静安区","美食","10","小吃快餐","g112","南京西路580号南证大厦4楼167美食广场内(成都北路)","南京西路","","10:00-21:00","17","3.0","http://i1.dpfile.com/pc/9e8dd7a899084dd17059026507d5af53/41354082_m.jpg","","锅贴,南京西路,可送外卖,供应早餐,有下午茶,无线上网","7","31.23102","121.46626","121.46626","31.23102","上海餐厅>>静安区>>南京西路>>小吃快餐>>锅贴>>包旺锅贴(南京西路店)","","","","","5.8","6.2","6.5","17","1","3","6","0","1","锅贴,皮蛋瘦肉粥,大份海鲜砂锅,炸猪排,咖喱牛肉粉丝汤,萝卜牛腩饭","","1","",""
"10005554","大糖","","广东","深圳","shenzhen","7","罗湖区","美食","10","面包甜点","g117","聚宝路17号祥和花园A20号2商铺(工商银行对面)","莲塘","0755-25728754","","25","3.0","http://i3.dpfile.com/pc/7c02da7cd980d96ad98f13becdafda7e/28894082_m.jpg","","甜品饮料,莲塘,休闲小憩,无线上网,可送外卖,朋友聚餐,有下午茶,情侣约会,随便吃吃","7","22.56174","114.16912","114.16912","22.56174","深圳餐厅>>罗湖区>>莲塘>>面包甜点>>甜品饮料>>大糖","","","","","6.3","6.6","6.7","16","0","2","1","0","0","双皮奶,心太软,杨枝甘露,芒果布丁,杏仁茶,芒果冰沙,芒果班戟,咸柠七","","0","",""
"10005620","过桥缘(同成街店)","","北京","北京","beijing","2","昌平区","美食","10","小吃快餐","g112","同成街华联商厦4楼(回龙观地铁对面)","回龙观","","","29","3.0","http://i3.dpfile.com/pc/da09d98b7a593d08605e56073ce0c697/39138197_m.jpg","","粉面馆,回龙观","7","40.07179","116.33695","116.33695","40.07179","北京餐厅>>昌平区>>回龙观>>小吃快餐>>粉面馆>>过桥缘(同成街店)","","","","","6.5","7.0","6.4","27","3","6","10","2","3","过桥米线,抹茶红豆,番茄米线,山珍米线,铁板烧米线","","1","",""
"10005709","港仔茶餐厅(世贸店)","Coolboy Tea Restaurant","辽宁","沈阳","shenyang","18","和平区","美食","10","粤菜","g103","文体路世贸百货1楼(近市图书馆)","五里河","","工作日 10:00 - 24:00","70","3.5","http://i2.dpfile.com/pc/f73891c3630d3ecf55ad1d41c8532a85/38193664_m.jpg","","粤菜,五里河,可以刷卡,有下午茶,免费停车","7","41.76068","123.43117","123.43117","41.76068","沈阳餐厅>>和平区>>五里河>>粤菜>>港仔茶餐厅(世贸店)","","","","","7.2","7.8","7.2","20","2","6","7","0","1","榴莲酥,芒果冰淇淋,虾饺皇,牛柳粒,葡萄酒冰淇淋","","1","",""
"10005760","甜蔻","","重庆","重庆","chongqing","9","沙坪坝区","美食","10","面包甜点","g117","渝碚路66号三峡广场煌华新纪元购物广场LG楼","三峡广场","023-88626690","","22","3.0","http://i2.dpfile.com/pc/ebe238884a8d219ab9ccd80e9f3ac7dd/43705096_m.jpg","","甜品饮料,三峡广场,无线上网,休闲小憩,有下午茶,情侣约会,朋友聚餐","7","29.55807","106.46192","106.46192","29.55807","重庆餐厅>>沙坪坝区>>三峡广场>>面包甜点>>甜品饮料>>甜蔻","","","","","6.1","6.1","6.4","14","0","2","1","0","0","疯狂提拉米苏,绝世超芒,抹茶冰,芒果芝士华尔兹,榴莲冰棒泰国进口,摩卡爪哇咖啡,就是爱搅和,芒果的,芝士蛋糕,芋圆,芒果冰","","0","",""
"10005813","味之源烤鱼","","浙江","杭州","hangzhou","3","淳安县","美食","10","川菜","g102","淳安县千岛湖镇新安南路8-26号(千岛湖广场旁)","千岛湖","15968119861","15：00-3:00","62","0.0","http://i3.dpfile.com/pc/e9cc13204db0be76a7b683cd2628dc14/37639763_m.jpg","","川菜,千岛湖","7","29.60047","119.05316","119.05316","29.60047","杭州餐厅>>淳安县>>千岛湖>>川菜>>味之源烤鱼","","","","","","","","7","6","0","1","0","0","招牌烤鱼","","0","",""
"10005819","吉祥馄饨(九亭青年城店)","Gll Wonton","上海","上海","shanghai","1","松江区","美食","10","小吃快餐","g112","九亭青年城118号(近九亭地铁)","九亭","18317013335","","14","3.0","http://i3.dpfile.com/pc/3527c1b8ce2436044997ec41d43b6fbd/29265653_m.jpg","","馄饨,九亭,可送外卖,无线上网","7","31.13665","121.31681","121.31681","31.13665","上海餐厅>>松江区>>九亭>>小吃快餐>>馄饨>>吉祥馄饨(九亭青年城店)","","","外送","","6.8","6.8","6.7","11","0","1","0","0","0","茶树菇","","1","",""
"10005868","小宋对虾串吧(市府店)","小宋香辣虾","辽宁","沈阳","shenyang","18","沈河区","美食","10","烧烤","g508","惠工街55号卓展东门(渔夫码头烧烤店南侧)","北站/市府","024-66865777,13898150777","每天 16:00 - 24:00","67","3.0","http://i2.dpfile.com/pc/4b79caf74f85461ae9dd71ca2f6c0f08/30111778_m.jpg","","烤串,北站/市府,供应夜宵,有表演,无线上网","7","41.8096","123.4368","123.4368","41.8096","沈阳餐厅>>沈河区>>北站/市府>>烧烤>>烤串>>小宋对虾串吧(市府店)","","","","","6.6","7.1","6.7","38","2","8","6","1","3","烤虾,来一炮,蒜蓉扇贝,肉串,黄蚬子,捞拌,土豆丝,蛋头,石锅黄蚬子,on……,and,小宋烤虾","","1","",""
"10005886","海上仙舟","","广东","广州","guangzhou","4","海珠区","美食","10","简餐快餐","g210","逸景西路珠江国际纺织城6楼D区60661号","新港西路","","","20","0.0","http://i2.dpfile.com/pc/7e158063235cf7711c1235949915ec89/30308521_m.jpg","","台湾菜,天河北","7","23.08225","113.29971","113.29971","23.08225","广州餐厅>>海珠区>>新港西路>>简餐快餐>>海上仙舟","","","","","","","","11","0","1","1","0","0","炸五香,肉末茄子,海上仙粥,老火汤,青菜,秋刀鱼,海蛎煎,肉粽,椰子卷,四季豆饭,炸醋肉,仙舟炒粉,泉州牛肉羹","","1","",""
"10005894","青雨石韩国自助料理餐厅","","湖北","武汉","wuhan","16","洪山区","美食","10","韩国料理","g114","卓刀泉特1号虎泉购物广场美食城5楼","卓刀泉","027-59359033","","42","3.5","http://i3.dpfile.com/pc/9ac265b2892d64f67e2c3e3892a2fe0a/35642345_m.jpg","","韩国料理,自助餐,卓刀泉,无线上网,随便吃吃,情侣约会,朋友聚餐","7","30.5141","114.36911","114.36911","30.5141","武汉餐厅>>洪山区>>卓刀泉>>韩国料理>>青雨石韩国自助料理餐厅","","","","","7.2","7.5","7.8","55","12","9","7","2","5","白色的鱼,寿司,肉卷金针菇,炸鸡腿,扇贝,鱿鱼块,五花肉,港式奶茶,培根金针菇","","0","￥43 - 价值69元！ 青雨石韩国自助料理餐厅自助晚餐1位;￥39 - 价值69元！ 青雨石韩国自助料理餐厅自助午餐;￥419 - 价值430元！ 青雨石韩国自助料理餐厅 晚市10人自助餐","会员专享6.5折"
"10005897","犇丼铁板烧(银江店)","","浙江","杭州","hangzhou","3","上城区","美食","10","西餐","g116","建国中路302号银江宾馆一楼","庆春路沿线","0571-86479829","","197","4.0","http://i3.dpfile.com/pc/d552fb861b66468865c4ca48a39d69fa/35042240_m.jpg","","其他西餐,庆春路沿线,可以刷卡,朋友聚餐,免费停车,情侣约会,无线上网,家庭聚会","7","30.25787","120.18105","120.18105","30.25787","杭州餐厅>>上城区>>庆春路沿线>>西餐>>其他西餐>>犇丼铁板烧(银江店)","","","","","7.7","7.7","7.8","27","7","8","3","1","1","樱花虾炒饭,熔岩巧克力,香葱牛肉,咖啡","","1","","会员专享9.5折"
"10005965","米斯特比萨(迎春路店)","Mr.Pizza","上海","上海","shanghai","1","浦东新区","美食","10","西餐","g116","芳甸路199弄大拇指广场1楼(近唐鱼儿火锅)","世纪公园","021-50766223,50766201","11:00-22:00","73","4.5","http://i1.dpfile.com/pc/401aaad3429867080b6494f8c51b20c5/44557800_m.jpg","","比萨,世纪公园,可以刷卡,无线上网,有露天位,朋友聚餐,休闲小憩,情侣约会,随便吃吃,可送外卖,家庭聚会","7","31.2261","121.55956","121.55956","31.2261","上海餐厅>>浦东新区>>世纪公园>>西餐>>比萨>>米斯特比萨(迎春路店)","","","外送","","8.9","8.5","8.6","126","42","45","15","2","0","金牌土豆,德克萨斯牧场,原味烤翅,洋葱圈,海鲜岛匹萨,奶香玉米汤,鸡翅,德克萨斯牛仔,缤纷夏日套餐,烤鸡胸色拉,烧烤鸡胸沙拉,金牌海鲜岛,肋排,蘑菇汤,薯格,夏威夷披萨,皇家奶茶","","1","",""
